"","ID","F.1","F.2","W.3","W.4","F.3","F.4","W.1","W.2","logFC","logCPM","PValue","FDR"
"7702","PmetTSAr1.1-007703",10.9178605414095,10.3094676213577,38.1459179876167,24.6436640648934,13.4765325218075,6.08823677662403,18.8693890828609,10.0621016285224,-0.792379490733805,4.05654859315602,0.0901910092315157,1
"7703","PmetTSAr1.1-007704",13.7368163369374,17.5971947330072,13.6988103270447,18.5736582736541,9.09303672842388,8.89453341584917,21.0250908030097,19.1867403723998,-0.126110844600708,3.93522162532503,0.738706635270408,1
"7704","PmetTSAr1.1-007705",7.29348880430226,5.42135797330018,8.03487913413197,5.93014390664858,7.78885616179734,12.2240379030654,7.05502381139608,5.10396459417801,0.265828375522035,2.88883595388929,0.465527867523165,1
"7705","PmetTSAr1.1-007706",9.30702865825074,10.605716690937,18.1245798173206,14.2099674744221,9.78135424969899,11.0824935074484,14.7539585262132,15.4577213423677,-0.0326196440743181,3.69878212519581,0.928393636886591,1
"7706","PmetTSAr1.1-007707",9.44126464851397,10.4575921561473,17.0181374447516,14.1540227205858,9.45530910804236,11.0349291576311,12.7102413110072,14.4160959149844,-0.101063612456029,3.6327713474672,0.772937845826168,1
"7707","PmetTSAr1.1-007708",7.60670611491647,5.42135797330018,10.8536727975815,9.67844241368118,5.86881254981939,24.4005114563135,6.91504318021759,4.16650170953307,0.296488792778875,3.23332718120938,0.550617885710483,1
"7708","PmetTSAr1.1-007709",3.57962640701952,3.67348846278264,5.58489959487206,3.41262998401475,4.38349579338362,4.66130628210277,7.44696957869586,2.79155614538716,0.24369762262661,2.17089814970343,0.501440590311709,1
"7709","PmetTSAr1.1-007710",10.0676992697424,9.53922004045169,9.69454269298545,19.3289124504442,7.42658378217886,10.4165926100052,12.5982568060644,10.4787517994757,-0.249057945899213,3.49298048795571,0.502721158011166,1
"7710","PmetTSAr1.1-007711",56.2448799202941,63.4565507038743,39.4631112882941,45.9306428996084,63.9410750026619,97.3642240761671,41.630239712484,43.3316177791439,0.263466995244063,5.81936565756064,0.498225279581658,1
"7711","PmetTSAr1.1-007712",12.8866550652703,16.4418233616481,15.542880947993,15.7204758280024,14.7082586125103,14.5546910441168,19.9332418798175,20.478355902355,0.202077132302354,4.03124727579282,0.536383468458767,1
